2018-04-13 16:48:19,960 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@3face73e: startup date [Fri Apr 13 16:48:19 CEST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2018-04-13 16:55:32,540 | INFO  | Listening for connections at: stomp://MacBook-Pro.local:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-04-13 16:55:32,541 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-04-13 16:55:32,545 | INFO  | Listening for connections at: mqtt://MacBook-Pro.local:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-04-13 16:55:32,547 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-04-13 16:55:32,631 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@31ff6e8b{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2018-04-13 16:55:32,677 | INFO  | Listening for connections at ws://MacBook-Pro.local:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2018-04-13 16:55:32,677 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-04-13 16:55:32,678 | INFO  | Apache ActiveMQ 5.15.3 (localhost, ID:MacBook-Pro.local-62544-1523631332360-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-04-13 16:55:32,680 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-04-13 16:55:33,006 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2018-04-13 16:55:33,166 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2018-04-13 16:55:33,167 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2018-04-13 16:55:33,209 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2018-04-13 16:55:33,323 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2018-04-13 16:55:33,396 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2018-04-13 16:55:39,448 | INFO  | Apache ActiveMQ 5.15.3 (localhost, ID:MacBook-Pro.local-62544-1523631332360-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-23
2018-04-13 16:55:39,450 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2018-04-13 16:55:39,451 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2018-04-13 16:55:39,453 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2018-04-13 16:55:39,454 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2018-04-13 16:55:39,464 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2018-04-13 16:55:39,467 | INFO  | PListStore:[/Users/joseantoniocarbonell/Desktop/apache-activemq-5.15.3/bin/macosx/../../data/localhost/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-23
2018-04-13 16:55:39,468 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2018-04-13 16:55:39,469 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2018-04-13 16:55:39,470 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2018-04-13 16:55:39,480 | INFO  | Apache ActiveMQ 5.15.3 (localhost, ID:MacBook-Pro.local-62544-1523631332360-0:1) uptime 7.260 seconds | org.apache.activemq.broker.BrokerService | Thread-23
2018-04-13 16:55:39,482 | INFO  | Apache ActiveMQ 5.15.3 (localhost, ID:MacBook-Pro.local-62544-1523631332360-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-23
2018-04-13 16:55:39,483 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@15e57b74: startup date [Fri Apr 13 16:55:31 CEST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | Thread-23
2018-04-13 16:55:39,489 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | Thread-23
2018-04-13 16:57:42,603 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@40aa260d: startup date [Fri Apr 13 16:57:42 CEST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2018-04-13 16:57:43,308 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/joseantoniocarbonell/Desktop/apache-activemq-5.15.3/bin/macosx/../../data/kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-04-13 16:57:43,351 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2018-04-13 16:57:43,412 | INFO  | PListStore:[/Users/joseantoniocarbonell/Desktop/apache-activemq-5.15.3/bin/macosx/../../data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2018-04-13 16:57:43,558 | INFO  | Apache ActiveMQ 5.15.3 (localhost, ID:MacBook-Pro.local-62554-1523631463433-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-04-13 16:57:43,601 | INFO  | Listening for connections at: tcp://MacBook-Pro.local:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-04-13 16:57:43,603 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-04-13 16:57:43,606 | INFO  | Listening for connections at: amqp://MacBook-Pro.local:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-04-13 16:57:43,607 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-04-13 16:57:43,611 | INFO  | Listening for connections at: stomp://MacBook-Pro.local:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-04-13 16:57:43,612 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-04-13 16:57:43,616 | INFO  | Listening for connections at: mqtt://MacBook-Pro.local:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-04-13 16:57:43,617 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-04-13 16:57:43,701 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@556152c6{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2018-04-13 16:57:43,747 | INFO  | Listening for connections at ws://MacBook-Pro.local:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2018-04-13 16:57:43,748 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-04-13 16:57:43,749 | INFO  | Apache ActiveMQ 5.15.3 (localhost, ID:MacBook-Pro.local-62554-1523631463433-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-04-13 16:57:43,751 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-04-13 16:57:44,070 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2018-04-13 16:57:44,233 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2018-04-13 16:57:44,233 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2018-04-13 16:57:44,272 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2018-04-13 16:57:44,417 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2018-04-13 16:57:44,457 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2018-04-13 16:59:40,704 | INFO  | Connecting to URL: failover://tcp://localhost:61616 as user: null | org.apache.activemq.console.command.ProducerCommand | main
2018-04-13 16:59:40,705 | INFO  | Producing messages to queue://TEST | org.apache.activemq.console.command.ProducerCommand | main
2018-04-13 16:59:40,706 | INFO  | Using persistent messages | org.apache.activemq.console.command.ProducerCommand | main
2018-04-13 16:59:40,706 | INFO  | Sleeping between sends 0 ms | org.apache.activemq.console.command.ProducerCommand | main
2018-04-13 16:59:40,706 | INFO  | Running 1 parallel threads | org.apache.activemq.console.command.ProducerCommand | main
2018-04-13 16:59:40,962 | INFO  | Successfully connected to tcp://localhost:61616 | org.apache.activemq.transport.failover.FailoverTransport | ActiveMQ Task-1
2018-04-13 16:59:41,077 | INFO  | producer-1 Started to calculate elapsed time ...
 | org.apache.activemq.util.ProducerThread | producer-1
2018-04-13 16:59:41,681 | INFO  | producer-1 Produced: 1000 messages | org.apache.activemq.util.ProducerThread | producer-1
2018-04-13 16:59:41,681 | INFO  | producer-1 Elapsed time in second : 0 s | org.apache.activemq.util.ProducerThread | producer-1
2018-04-13 16:59:41,682 | INFO  | producer-1 Elapsed time in milli second : 604 milli seconds | org.apache.activemq.util.ProducerThread | producer-1
2018-04-13 17:00:22,507 | INFO  | Connecting to URL: failover://tcp://localhost:61616 as user: null | org.apache.activemq.console.command.ConsumerCommand | main
2018-04-13 17:00:22,508 | INFO  | Consuming queue://TEST | org.apache.activemq.console.command.ConsumerCommand | main
2018-04-13 17:00:22,508 | INFO  | Sleeping between receives 0 ms | org.apache.activemq.console.command.ConsumerCommand | main
2018-04-13 17:00:22,508 | INFO  | Running 1 parallel threads | org.apache.activemq.console.command.ConsumerCommand | main
2018-04-13 17:00:22,755 | INFO  | Successfully connected to tcp://localhost:61616 | org.apache.activemq.transport.failover.FailoverTransport | ActiveMQ Task-1
2018-04-13 17:00:22,781 | INFO  | consumer-1 wait until 1000 messages are consumed | org.apache.activemq.util.ConsumerThread | consumer-1
2018-04-13 17:00:22,803 | INFO  | consumer-1 Received test message: 0 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-04-13 17:00:22,803 | INFO  | consumer-1 Received test message: 1 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-04-13 17:00:22,804 | INFO  | consumer-1 Received test message: 2 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-04-13 17:00:22,804 | INFO  | consumer-1 Received test message: 3 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-04-13 17:00:22,805 | INFO  | consumer-1 Received test message: 4 | org.apache.activemq.util.ConsumerThread | consumer-1
